ipv4,#genre#
CCTV10,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265010/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265010&livemode=1&stbId=no
CCTV10,http://58.17.48.228:808/hls/10/index.m3u8
CCTV10,http://60.176.53.153:9999/udp/233.50.200.22:5140
CCTV10,http://118.79.7.193:6001/rtp/226.0.2.162:9208
CCTV10,http://124.231.213.16:9999/tsfile/live/0010_1.m3u8
CCTV10,http://221.2.148.205:8154/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://113.15.185.31:8181/tsfile/live/0010_1.m3u8?key=txiptv
CCTV10,http://110.177.146.152:888/rtp/239.1.1.17:8017
CCTV10,http://59.51.113.18:18888/udp/239.76.253.160:9000
CCTV10,http://58.51.111.46:1111/tsfile/live/1010_1.m3u8
CCTV10,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000023734&livemode=1&stbId=3
CCTV10,http://124.231.213.32:9999/tsfile/live/0010_1.m3u8
CCTV10,http://59.173.183.242:9901/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10,http://27.41.246.172:9003//hls/13/index.m3u8
CCTV10,http://59.173.243.210:9901/tsfile/live/1010_1.m3u8
CCTV10,http://183.66.15.146:60901/tsfile/live/0010_1.m3u8?key=txiptv
CCTV11,http://101.23.216.69:8090/hls/19/index.m3u8
CCTV11,http://123.56.129.203:5431/rtp/225.1.8.111:8040
CCTV11,http://180.141.28.176:4022/rtp/239.81.0.229:4056?Cf=cfss.cc
CCTV11,http://111.61.236.247:9081/hls/11/index.m3u8
CCTV11,http://112.102.217.173:9003//hls/24/index.m3u8
CCTV11,http://60.12.183.46:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://39.98.201.151:9090/udp/225.1.8.111:8040
CCTV11,http://116.226.15.172:9999/udp/239.45.1.196:5140
CCTV11,http://123.138.22.30:9901/tsfile/live/0011_1.m3u8
CCTV11,http://1732e975z9.zicp.fun:8082/hls/12/index.m3u8
CCTV11,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265011/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265011&livemode=1&stbId=no
CCTV11,http://111.8.242.126:9902/tsfile/live/1041_1.m3u8
CCTV11,http://110.177.146.152:888/udp/239.1.1.18:8018
CCTV11,http://125.92.165.139:8686/udp/239.77.1.238:5146
CCTV11,http://58.220.219.14:9901/tsfile/live/0011_1.m3u8
CCTV11,http://219.159.194.85:8181/tsfile/live/0011_1.m3u8
CCTV11,http://61.145.208.64:9003//hls/12/index.m3u8
CCTV11,http://123.145.61.210:8001/udp/225.0.4.218:7980
CCTV11,http://120.234.5.29:6000/udp/239.21.0.35:3480
CCTV11,http://211.101.247.19:6699/api/migu.php?type=hls&url=CCTV11
CCTV11,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000005000265011&livemode=1&stbId=3
CCTV11,http://124.227.112.111:9901/tsfile/live/0012_1.m3u8
CCTV11,http://58.19.244.92:1111/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://183.94.146.109:2222/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://219.156.48.111:9999/rtp/225.1.4.215:1268
CCTV11,http://223.151.49.74:59901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV11-HQ/G_CCTV-11-HQ.m3u8
CCTV11,http://114.243.110.29:8824/rtp/239.3.1.152:8120
CCTV11,http://115.48.60.75:9901/tsfile/live/0011_1.m3u8
CCTV11,http://1.203.77.72:7788/udp/225.1.8.73:8120
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225597/index.m3u8
CCTV11,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225597/index.m3u8
CCTV11,http://220.173.24.61:4022/udp/239.81.0.23:4056
CCTV11,http://123.10.78.208:808/hls/11/index.m3u8
CCTV11,http://183.66.15.146:60901/tsfile/live/0011_1.m3u8?key=txiptv
CCTV11,http://123.129.70.178:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://219.145.93.74:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://124.128.73.58:9901/tsfile/live/0011_1.m3u8
CCTV11,http://59.173.243.210:9901/tsfile/live/1011_1.m3u8
CCTV11,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227171/index.m3u8
CCTV11,http://113.135.194.13:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://42.48.50.232:9002/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://124.128.73.58:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://123.138.216.44:9902/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://124.231.213.32:9999/tsfile/live/0011_1.m3u8
CCTV11,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031106/1.m3u8?channel-id=bestzb&Contentid=5000000011000031106&livemode=1&stbId=3
CCTV11,http://220.249.114.102:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://27.10.9.110:8003/udp/225.0.4.218:7980
CCTV11,http://58.48.37.158:1111/tsfile/live/0011_1.m3u8
CCTV11,http://222.218.158.99:8181/tsfile/live/0011_1.m3u8
CCTV11,http://113.15.187.53:8181/tsfile/live/faacts/0011_1.m3u8
CCTV11,http://223.145.224.215:8000/udp/239.76.245.251:1234
CCTV11,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226565/index.m3u8
CCTV11,http://218.13.170.98:9901/tsfile/live/0011_1.m3u8
CCTV11,http://182.92.109.190:1668/migu720/migu720.php?id=CCTV11
CCTV11,http://58.221.214.82:9901/tsfile/live/0011_1.m3u8
CCTV11,http://123.56.129.203:5431/rtp/225.1.8.73:8120
CCTV11,http://1.203.77.72:7788/udp/225.1.8.111:8040
CCTV11,http://223.241.247.214:9901/tsfile/live/0011_1.m3u8
CCTV11,http://221.2.148.205:8154/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://113.15.185.31:8181/tsfile/live/0011_1.m3u8?key=txiptv
CCTV11,http://60.164.128.167:8029/rtp/239.255.30.62:8231
CCTV11,http://123.166.61.70:8003/hls/43/index.m3u8
CCTV11,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=CCTV11
CCTV11,http://110.177.146.152:888/rtp/239.1.1.18:8018
CCTV11,http://39.98.201.151:9090/udp/225.1.8.73:8120
CCTV11,http://223.241.247.214:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV11,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226565/index.m3u8
CCTV11,http://59.51.113.18:18888/udp/239.76.245.251:1234
CCTV11,http://119.163.199.98:9901/tsfile/live/0011_1.m3u8
CCTV11,http://218.89.240.144:59901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://121.24.98.226:8090/hls/19/index.m3u8
CCTV11,http://124.231.213.31:9999/tsfile/live/0011_1.m3u8
CCTV11,http://60.255.240.247:8090/live/CCTV11-H265_4000.m3u8
CCTV11,http://42.48.50.232:9002/tsfile/live/0011_1.m3u8
CCTV11,http://183.3.134.56:9901/tsfile/live/0011_1.m3u8
CCTV11,http://183.159.108.182:4022/rtp/233.50.201.11:5140
CCTV11,http://222.218.158.99:8181/tsfile/live/faacts/0011_1.m3u8
CCTV11,http://110.185.240.152:55555/udp/239.93.0.102:5140
CCTV11,http://zmjwy168.duckdns.org:35455/ysptp/CCTV11.m3u8
CCTV11,http://221.196.151.5:8888/udp/225.1.2.192:5002
CCTV11,http://123.182.60.29:9002/hls/11/index.m3u8
CCTV11,http://118.251.60.185:8888/udp/239.76.245.251:1234
CCTV11,http://222.243.221.54:9901/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226240/1.m3u8
CCTV11,http://154.9.232.236/mlTW26688.php?id=CCTV11
CCTV11,http://58.19.38.162:9901/tsfile/live/1010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11,http://116.117.104.39:8096/tsfile/live/0011_1.m3u8
CCTV11,http://220.173.24.61:4022/udp/239.81.0.229:4056
CCTV12,http://60.176.53.153:9999/udp/233.50.200.21:5140
CCTV12,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225731/index.m3u8
CCTV12,http://219.145.93.74:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://221.196.151.5:8888/udp/225.1.1.142:5002
CCTV12,http://218.13.170.98:9901/tsfile/live/0012_1.m3u8
CCTV12,http://221.2.148.205:8154/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://219.156.48.111:9999/rtp/225.1.4.79:1108
CCTV12,http://154.9.232.236/mlTW26688.php?id=CCTV12
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225731/index.m3u8
CCTV12,http://60.255.240.247:8090/live/CCTV12H265_4000.m3u8
CCTV12,http://219.159.194.85:8181/tsfile/live/0012_1.m3u8
CCTV12,http://121.33.239.242:9901/tsfile/live/0012_1.m3u8
CCTV12,http://58.19.38.162:9901/tsfile/live/1011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://42.48.50.232:9002/tsfile/live/0012_1.m3u8
CCTV12,http://123.129.70.178:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://125.92.165.139:8686/udp/239.77.1.109:5146
CCTV12,http://118.79.112.27:6001/rtp/226.0.2.164:9224
CCTV12,http://180.141.28.176:4022/rtp/239.81.0.119:4056?Cf=cfss.cc
CCTV12,http://123.56.129.203:5431/rtp/225.1.8.112:8232
CCTV12,http://58.51.111.46:1111/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://1b6467f415.iok.la:9931/tsfile/live/1032_1.m3u8
CCTV12,http://112.102.217.173:9003//hls/25/index.m3u8
CCTV12,http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV12-HQ/G_CCTV-12-HQ.m3u8
CCTV12,http://121.24.98.226:8090/hls/20/index.m3u8
CCTV12,http://59.173.243.210:9901/tsfile/live/0012_1.m3u8
CCTV12,http://zmjwy168.duckdns.org:35455/ysptp/CCTV12.m3u8
CCTV12,http://123.10.78.208:808/hls/12/index.m3u8
CCTV12,http://211.101.247.19:6699/api/migu.php?type=hls&url=CCTV12
CCTV12,http://183.159.108.182:4022/rtp/233.50.201.123:5140
CCTV12,http://183.3.134.56:9901/tsfile/live/0012_1.m3u8
CCTV12,http://113.135.194.13:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://27.10.9.110:8003/udp/225.0.4.129:7980
CCTV12,http://124.128.73.58:9901/tsfile/live/0012_1.m3u8
CCTV12,http://113.15.185.31:8181/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://42.48.50.232:9002/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://120.234.5.29:6000/udp/239.20.0.201:2200
CCTV12,http://114.243.110.29:8824/rtp/239.3.1.64:8124
CCTV12,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/6000000001000022586/1.m3u8?channel-id=wasusyt&Contentid=6000000001000022586&livemode=1&stbId=3
CCTV12,http://60.164.128.167:8029/rtp/239.255.30.182:8231
CCTV12,http://58.48.37.158:1111/tsfile/live/0012_1.m3u8
CCTV12,http://58.220.219.14:9901/tsfile/live/0012_1.m3u8
CCTV12,http://116.117.104.39:8096/tsfile/live/0012_1.m3u8
CCTV12,http://58.221.214.82:9901/tsfile/live/0012_1.m3u8
CCTV12,http://110.177.146.152:888/rtp/239.1.1.19:8019
CCTV12,http://220.173.24.61:4022/udp/239.81.0.24:4056
CCTV12,http://118.79.7.193:6001/rtp/226.0.2.164:9224
CCTV12,http://58.216.229.130:9901/tsfile/live/0012_1.m3u8
CCTV12,http://182.92.109.190:1668/migu720/migu720.php?id=CCTV12
CCTV12,http://223.241.247.214:9901/tsfile/live/0012_1.m3u8
CCTV12,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=ystenlive&Contentid=1000000001000032494&livemode=1&stbId=3
CCTV12,http://111.8.242.126:9902/tsfile/live/1043_1.m3u8
CCTV12,http://vod.hnqczh.cn:808/hls/19/index.m3u8
CCTV12,http://183.187.5.72:4000/rtp/226.0.2.164:9224
CCTV12,http://1.203.77.72:7788/udp/225.1.8.12:8124
CCTV12,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227184/index.m3u8
CCTV12,http://220.173.24.61:4022/udp/239.81.0.119:4056
CCTV12,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226568/index.m3u8
CCTV12,http://1.203.77.72:7788/udp/225.1.8.112:8232
CCTV12,http://219.147.200.9:18080/newlive/live/hls/12/live.m3u8
CCTV12,http://183.66.15.146:60901/tsfile/live/0012_1.m3u8?key=txiptv
CCTV12,http://223.151.49.74:59901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://183.94.146.109:2222/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://218.76.32.193:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://113.15.187.53:8181/tsfile/live/faacts/0012_1.m3u8
CCTV12,http://110.52.8.13:808/hls/13/index.m3u8
CCTV12,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226568/index.m3u8
CCTV12,http://118.251.60.185:8888/udp/239.76.253.162:9000
CCTV12,http://60.12.183.46:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV12,http://124.128.73.58:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://222.218.158.99:8181/tsfile/live/0012_1.m3u8
CCTV12,http://123.56.129.203:5431/rtp/225.1.8.12:8124
CCTV12,http://115.48.60.75:9901/tsfile/live/0012_1.m3u8
CCTV12,http://222.218.158.99:8181/tsfile/live/faacts/0012_1.m3u8
CCTV12,http://220.249.114.102:9901/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=CCTV12
CCTV12,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265012/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265012&livemode=1&stbId=no
CCTV12,http://116.226.15.172:9999/udp/239.45.3.10:5140
CCTV12,http://59.51.113.18:18888/udp/239.76.253.162:9000
CCTV12,http://110.177.146.152:888/udp/239.1.1.19:8019
CCTV12,http://110.185.240.152:55555/udp/239.93.1.30:8124
CCTV12,http://123.182.60.29:9002/hls/12/index.m3u8
CCTV12,http://221.196.136.66:1/udp/225.1.1.142:5002
CCTV12,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226190/1.m3u8
CCTV12,http://61.145.208.64:9003//hls/13/index.m3u8
CCTV12,http://223.145.224.215:8000/udp/239.76.253.162:9000
CCTV12,http://115.48.61.207:9901/tsfile/live/0012_1.m3u8
CCTV12,http://101.23.216.69:8090/hls/20/index.m3u8
CCTV13,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227266/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226571/index.m3u8
CCTV13,http://183.66.15.146:60901/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13,http://114.243.110.29:8824/rtp/239.3.1.124:8128
CCTV13,http://39.98.201.151:9090/udp/225.1.8.113:8264
CCTV13,http://115.48.60.133:9901/tsfile/live/0013_1.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226571/index.m3u8
CCTV13,http://220.173.24.61:4022/udp/239.81.0.206:4056
CCTV13,http://42.48.50.232:9002/tsfile/live/0013_1.m3u8
CCTV13,http://101.23.216.69:8090/hls/21/index.m3u8
CCTV13,http://zmjwy168.duckdns.org:35455/ysptp/CCTV13.m3u8
CCTV13,http://113.15.187.53:8181/tsfile/live/faacts/0013_1.m3u8
CCTV13,http://60.255.240.247:8090/live/CCTV-xw_4000.m3u8
CCTV13,http://113.15.185.31:8181/tsfile/live/0013_1.m3u8?key=txiptv
CCTV13,http://123.129.70.178:9901/tsfile/live/0013_1.m3u8
CCTV13,http://123.56.129.203:5431/rtp/225.1.8.168:8130
CCTV13,http://1.203.77.72:7788/udp/225.1.8.113:8264
CCTV13,http://120.234.5.29:6000/udp/239.21.0.88:3692
CCTV13,http://183.94.146.109:2222/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://60.176.53.153:9999/udp/233.50.200.111:5140
CCTV13,http://223.151.49.74:59901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://124.231.213.16:9999/tsfile/live/0013_1.m3u8
CCTV13,http://124.128.73.58:9901/tsfile/live/0013_1.m3u8
CCTV13,http://222.218.158.99:8181/tsfile/live/0013_1.m3u8
CCTV13,http://39.98.201.151:9090/udp/225.1.8.168:8130
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226537/index.m3u8
CCTV13,http://27.41.245.129:9003//hls/16/index.m3u8
CCTV13,http://220.249.114.102:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://123.138.216.44:9902/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://222.218.158.99:8181/tsfile/live/faacts/0013_1.m3u8
CCTV13,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226233/1.m3u8
CCTV13,http://123.56.129.203:5431/rtp/225.1.1.10:8128
CCTV13,http://124.231.213.31:9999/tsfile/live/0013_1.m3u8
CCTV13,http://1.203.77.72:7788/udp/225.1.8.168:8130
CCTV13,http://58.48.37.158:1111/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://118.79.7.193:6001/rtp/226.0.2.165:9232
CCTV13,http://110.177.146.152:888/udp/239.1.1.20:8020
CCTV13,http://58.220.219.14:9901/tsfile/live/0013_1.m3u8
CCTV13,http://183.159.108.182:4022/rtp/233.50.201.246:5140
CCTV13,http://127.0.0.1:9978/proxy?do=ysptp&type=m3u8&id=CCTV13
CCTV13,http://123.145.61.210:8001/udp/225.0.4.219:7980
CCTV13,http://223.145.224.215:8000/udp/239.76.253.93:9000
CCTV13,http://27.10.9.110:8003/udp/225.0.4.219:7980
CCTV13,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000//1.m3u8?channel-id=bestzb&Contentid=5000000011000031108&livemode=1&stbId=3
CCTV13,http://58.221.214.82:9901/tsfile/live/0013_1.m3u8
CCTV13,http://123.182.60.29:9002/hls/13/index.m3u8
CCTV13,http://183.94.146.109:2222/tsfile/live/0013_1.m3u8
CCTV13,http://183.187.5.72:4000/rtp/226.0.2.165:9232
CCTV13,http://221.196.151.5:8888/udp/225.1.2.193:5002
CCTV13,http://36.156.94.111/cucc-livod.ks-cdn.gitv.tv/gitv_live/G_CCTV13-HQ/G_CCTV-13-HQ.m3u8
CCTV13,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000011000031108/index.m3u8?channel-id=bestzb&Contentid=5000000011000031108&livemode=1&stbId=no
CCTV13,http://218.13.170.98:9901/tsfile/live/0013_1.m3u8
CCTV13,http://123.129.70.178:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://124.128.73.58:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://211.101.247.19:6699/api/migu.php?type=hls&url=CCTV13
CCTV13,http://110.185.240.152:55555/udp/239.93.0.66:5140
CCTV13,http://59.173.243.210:9901/tsfile/live/1013_1.m3u8
CCTV13,http://42.48.50.232:9002/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://116.226.15.172:9999/udp/239.45.1.198:5140
CCTV13,http://220.173.24.61:4022/udp/239.81.0.26:4056
CCTV13,http://219.145.93.74:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://58.19.38.162:9901/tsfile/live/1012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://219.159.194.131:8181/tsfile/live/0013_1.m3u8
CCTV13,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/5000000005000001827/1.m3u8?channel-id=bestzb&Contentid=5000000005000001827&livemode=1&stbId=3
CCTV13,http://58.48.37.158:1111/tsfile/live/0013_1.m3u8
CCTV13,http://180.141.28.176:4022/rtp/239.81.0.26:4056?Cf=cfss.cc
CCTV13,http://125.92.165.139:8686/udp/239.77.0.188:5146
CCTV13,http://112.102.217.173:9003//hls/26/index.m3u8
CCTV13,http://39.98.201.151:9090/udp/225.1.1.10:8128
CCTV13,http://115.48.61.207:9901/tsfile/live/0013_1.m3u8
CCTV13,http://116.117.104.39:8096/tsfile/live/0013_1.m3u8
CCTV13,http://61.145.208.64:9003//hls/14/index.m3u8
CCTV13,http://60.164.128.167:8029/rtp/239.255.29.28:8231
CCTV13,http://154.9.232.236/mlTW26688.php?id=CCTV13
CCTV13,http://vod.hnqczh.cn:808/hls/20/index.m3u8
CCTV13,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226011/index.m3u8
CCTV13,http://115.48.61.173:9901/tsfile/live/0013_1.m3u8
CCTV13,http://60.12.183.46:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV13,http://219.159.194.85:8181/tsfile/live/0013_1.m3u8
CCTV13,http://59.173.183.242:9901/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://182.92.109.190:1668/migu720/migu720.php?id=CCTV13
CCTV13,http://118.79.112.27:6001/rtp/226.0.2.165:9232
CCTV13,http://59.51.113.18:18888/udp/239.76.253.93:9000
CCTV13,http://221.2.148.205:8154/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV13,http://111.8.242.126:9902/tsfile/live/1045_1.m3u8
CCTV13,http://110.177.146.152:888/rtp/239.1.1.20:8020
CCTV13,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226011/index.m3u8
CCTV14,http://zmjwy168.duckdns.org:35455/ysptp/CCTV14.m3u8
CCTV14,http://218.13.170.98:9901/tsfile/live/0014_1.m3u8
CCTV14,http://60.255.240.247:8090/live/CCTV14H265_4000.m3u8
CCTV14,http://iptv.cdn.ha.chinamobile.com/PLTV/88888888/224/3221227173/index.m3u8
CCTV14,http://101.23.216.69:8090/hls/22/index.m3u8
CCTV14,http://58.51.111.46:1111/tsfile/live/1014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://115.234.196.165:8808/udp/233.50.200.103:5140
CCTV14,http://211.101.247.19:6699/api/migu.php?type=hls&url=CCTV14
CCTV14,http://218.76.32.193:9901/tsfile/live/0014_1.m3u8
CCTV14,http://116.9.204.242:9901/tsfile/live/0014_1.m3u8
CCTV14,http://221.196.151.5:8888/udp/225.1.1.144:5002
CCTV14,http://58.221.214.82:9901/tsfile/live/0014_1.m3u8
CCTV14,http://111.31.22.5/cache.ott.fifalive.itv.cmvideo.cn/000000001000/1000000005000265013/index.m3u8?channel-id=ystenlive&Contentid=1000000005000265013&livemode=1&stbId=no
CCTV14,http://182.92.109.190:1668/migu720/migu720.php?id=CCTV14
CCTV14,http://116.226.15.172:9999/udp/239.45.3.23:5140
CCTV14,http://42.48.50.232:9002/tsfile/live/0014_1.m3u8
CCTV14,http://60.176.53.153:9999/udp/233.50.200.103:5140
CCTV14,http://59.51.113.18:18888/udp/239.76.253.164:9000
CCTV14,http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226193/1.m3u8
CCTV14,http://123.129.70.178:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://112.234.23.81:9901/tsfile/live/0014_1.m3u8
CCTV14,http://58.19.244.92:1111/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://220.173.24.61:4022/udp/239.81.0.25:4056
CCTV14,http://222.218.158.99:8181/tsfile/live/0014_1.m3u8
CCTV14,http://124.128.73.58:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://39.134.136.161:6610/000000001000/5000000010000030810/index.m3u8?livemode=1&stbId=10&channel-id=bestzb&Contentid=5000000010000030810
CCTV14,http://1.203.77.72:7788/udp/225.1.8.114:8236
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226591/index.m3u8
CCTV14,http://222.218.158.99:8181/tsfile/live/faacts/0014_1.m3u8
CCTV14,http://123.138.216.44:9902/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221226591/index.m3u8
CCTV14,http://124.231.213.16:9999/tsfile/live/0014_1.m3u8
CCTV14,http://219.145.93.74:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://125.92.165.139:8686/udp/239.77.1.161:5146
CCTV14,http://59.173.243.210:9901/tsfile/live/0014_1.m3u8
CCTV14,http://113.135.194.13:9901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://110.185.240.152:55555/udp/239.93.1.29:6000
CCTV14,http://123.129.70.178:9901/tsfile/live/0014_1.m3u8
CCTV14,http://39.98.201.151:9090/udp/225.1.8.14:8132
CCTV14,http://58.19.38.162:9901/tsfile/live/1013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://110.177.146.152:888/udp/239.1.1.21:8021
CCTV14,http://219.159.194.131:8181/tsfile/live/0014_1.m3u8
CCTV14,http://221.2.148.205:8154/tsfile/live/0014_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV14,http://ottrrs.hl.chinamobile.com/TVOD/88888888/224/3221225732/index.m3u8
CCTV14,http://113.15.187.53:8181/tsfile/live/faacts/0014_1.m3u8
CCTV14,http://123.10.78.208:808/hls/14/index.m3u8
CCTV14,http://183.3.134.56:9901/tsfile/live/0014_1.m3u8
CCTV14,http://115.48.60.133:9901/tsfile/live/0014_1.m3u8
CCTV14,http://61.145.208.64:9003//hls/15/index.m3u8
CCTV14,http://111.8.242.126:9902/tsfile/live/1046_1.m3u8
CCTV14,http://219.159.194.85:8181/tsfile/live/0014_1.m3u8
CCTV14,http://123.182.60.29:9002/hls/14/index.m3u8
CCTV14,http://223.151.49.74:59901/tsfile/live/0014_1.m3u8?key=txiptv&playlive=0&authid=0
CCTV14,http://27.10.9.110:8003/udp/225.0.4.128:7980
CCTV14,http://123.138.22.30:9901/tsfile/live/0014_1.m3u8
CCTV14,http://116.117.104.39:8096/tsfile/live/0014_1.m3u8
CCTV14,http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225732/index.m3u8
